Parent_CHEMBL_ID	Compound_name	Standardized_Molecule (InChI Key)	Canonical_SMILES	OATP1B1_active	OATP1B3_active	OATP2B1_active	OATP1B1+pValue	OATP1B3+pValue	OATP2B1+pValue
CHEMBL563221	PYRETHRUM	VIMXTGUGWLAOFZ-UHFFFAOYSA-N	CCOC(=O)C1C(C=C(C)C)C1(C)C	0.0	0.0				
CHEMBL268601		VJJPUSNTGOMMGY-UHFFFAOYSA-N	COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O	0.0	0.0	0.0			
CHEMBL493032	ETHYL HEMATOMMATE	VJLLNFDLMWPNBN-UHFFFAOYSA-N	CCOC(=O)c1c(C)cc(O)c(C)c1O	0.0					
		VKHAHZOOUSRJNA-UHFFFAOYSA-N	CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C	1.0	1.0	1.0	5.56955	5.2757	
CHEMBL92227		VKYKSIONXSXAKP-UHFFFAOYSA-N	C1N2CN3CN1CN(C2)C3	0.0	0.0				
CHEMBL268869	SULFAMETHOXYPYRIDAZINE	VLYWMPOKSSWJAL-UHFFFAOYSA-N	COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1		0.0				
		VMKZVKMWFVYXEO-UHFFFAOYSA-N	[NH]C(=O)c1ccccc1O	0.0	0.0				
CHEMBL267878		VMWNQDUVQKEIOC-UHFFFAOYSA-N	CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3	0.0	0.0				
CHEMBL512		VMXUWOKSQNHOCA-UKTHLTGXSA-N	CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	0.0			3.5229		
CHEMBL104	CLOTRIMAZOLE	VNFPBHJOKIVQEB-UHFFFAOYSA-N	Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1	0.0	1.0		5.0825		
		VNONINPVFQTJOC-UHFFFAOYSA-N	CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C		1.0				
		VOKBOMKQXKLQSI-UHFFFAOYSA-N	CC1(C)C=CC(=O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321	0.0	0.0				
		VOUDTVRGPAGHGA-UHFFFAOYSA-N	CC(=O)OC1CC2C(C)(C)C(=O)C=CC2(C)C2CCC3(C)C(=CC(=O)OC3c3ccoc3)C12C	1.0	1.0				
CHEMBL1370	BUDESONIDE	VOVIALXJUBGFJZ-UHFFFAOYSA-N	CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1	1.0	1.0	0.0			
CHEMBL412		VOXZDWNPVJITMN-UHFFFAOYSA-N	CC12CCC3c4ccc(O)cc4CCC3C1CCC2O	1.0	0.0	0.0	5.4452	4.8894	
		VPGRYOFKCNULNK-UHFFFAOYSA-N	CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C		0.0				
		VPUNMTHWNSJUOG-UHFFFAOYSA-N	COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C1O	0.0					
CHEMBL1319733		VQHQLBARMFAKSV-UHFFFAOYSA-N	CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(C)=O)CCC12	0.0					
		VQHSOMBJVWLPSR-UHFFFAOYSA-N	OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO	0.0	0.0				
CHEMBL63694		VQODGRNSFPNSQE-UHFFFAOYSA-N	CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O	0.0	0.0				
		VQOXZBDYSJBXMA-URHONRIOSA-N	CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O	1.0	1.0	0.0			
CHEMBL7270		VQTDPCRSXHFMOL-UHFFFAOYSA-N	COc1ccc(C(C)=O)c(OC)c1		0.0				
CHEMBL623	NEFAZODONE	VRBKIVRKKCLPHA-UHFFFAOYSA-N	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	0.0		1.0	4.699		
CHEMBL65	CAMPTOTHECIN	VSJKWCGYPAHWDS-UHFFFAOYSA-N	CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1	0.0					
CHEMBL284025		VSQQQLOSPVPRAZ-UHFFFAOYSA-N	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F	0.0	0.0				
CHEMBL266222		VSRBKQFNFZQRBM-UHFFFAOYSA-N	CCCCCC(C)N	0.0	0.0				
		VSRMYECBCGPXAW-LSFURLLWSA-N	C/C=C(\C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(CO)C5CCC43C)C2CC1(C)C	1.0	1.0				
CHEMBL168329		VSWPGAIWKHPTKX-UHFFFAOYSA-N	Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O	0.0	0.0				
CHEMBL1318710	14-METHOXY-4,4-BISNOR-4,8,11,13-PODOCARPATETRAEN-3-ONE	VSZUGNOVOOTAQU-UHFFFAOYSA-N	COc1cccc2c1CCC1=CC(=O)CCC12C		0.0				
CHEMBL18351		VTCDZPUMZAZMSB-UHFFFAOYSA-N	COc1cc(O)cc(OC)c1OC	0.0					
CHEMBL1399036	BUTACHLOR	VTNQPKFIQCLBDU-UHFFFAOYSA-N	CCOCN(C(=O)CCl)c1c(C)cccc1CC	0.0	0.0				
CHEMBL320135		VTRAEEWXHOVJFV-UHFFFAOYSA-N	CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	1.0	0.0				
CHEMBL224622		VVIAGPKUTFNRDU-UHFFFAOYSA-N	Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2	0.0	0.0				
CHEMBL1180074	MIRISTALKONIUM	VVZBFOKBSDGVGZ-UHFFFAOYSA-N	CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1	0.0					
CHEMBL1104	EDROPHONIUM	VWLHWLSRQJQWRG-UHFFFAOYSA-O	CC[N+](C)(C)c1cccc(O)c1	0.0	0.0				
		VWPOSFSPZNDTMJ-UHFFFAOYSA-N	CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2	0.0	0.0				
		VWQWXZAWFPZJDA-UHFFFAOYSA-N	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O	0.0					
CHEMBL1232653	FLAVIN ADENIN DINUCLEOTIDE	VWWQXMAJTJZDQX-UHFFFAOYSA-N	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C	1.0	0.0		5.1791	4.9991	
		VXDXLEGHRRCRMQ-UHFFFAOYSA-N	[NH]C(=O)N1c2ccccc2CC(=O)c2ccccc21	0.0	0.0				
CHEMBL268689		VYFYYTLLBUKUHU-UHFFFAOYSA-N	NCCc1ccc(O)c(O)c1	0.0	0.0				
CHEMBL1675	VITAMIN A PALMITATE	VYGQUTWHTHXGQB-FFHKNEKCSA-N	CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	0.0	0.0				
CHEMBL275765		VYIBOCHDJVESIU-UHFFFAOYSA-N	CCOc1ccc(C(=O)c2ccc(O)c(O)c2O)cc1		0.0				
		VYIRVAXUEZSDNC-DKLMTRRASA-N	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C(=O)C2(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1	0.0					
CHEMBL101	PHENYLBUTAZONE	VYMDGNCVAMGZFE-UHFFFAOYSA-N	CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O	0.0	0.0	0.0	4.3665		
CHEMBL282121	MEBEVERINE	VYVKHNNGDFVQGA-UHFFFAOYSA-N	CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1	0.0					
		VYYRGVRXCDJOGG-UHFFFAOYSA-N	COC(=O)C1(C)CCC2(C)CCC3(C)C4=CCc5c(cc(OC(C)=O)c(OC(C)=O)c5C)C4(C)CCC3(C)C2C1	0.0	0.0				
CHEMBL27743		VZJFGSRCJCXDSG-UHFFFAOYSA-N	C[N+](C)(C)CCCCCC[N+](C)(C)C	0.0	0.0				
		VZQJQFGSAAGNSI-UHFFFAOYSA-N	CSCCC(NC=O)C(=O)NC(Cc1ccccc1)C(=O)O	1.0					
CHEMBL260412		VZXLWEWYBUGLJA-XKZIYDEJSA-N	CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(C/C=C(/C)C(=O)O)C4O)C3=O	1.0	1.0				
		WAABTQYXHWIWME-UHFFFAOYSA-N	COC(=O)CC1C2(C)CC34OC5(C)OC6(C7C(C(=O)C(C)C)C(=O)OC(c8ccoc8)C7(C)C(OC(C)=O)C(OC(C)=O)C6(O5)C13C)C(OC(C)=O)C4(O)C2OC(=O)C(C)C	1.0	1.0				
CHEMBL29456		WAZQAZKAZLXFMK-UHFFFAOYSA-N	COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F		0.0				
CHEMBL1256759	5-NITRO-2-PHENYLPROPYLAMINOBENZOIC ACID [NPPB]	WBSMIPAMAXNXFS-UHFFFAOYSA-N	O=C(O)c1cc([N+](=O)[O-])ccc1NCCCc1ccccc1	1.0	1.0				
		WBWWGRHZICKQGZ-UHFFFAOYSA-N	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C		1.0	1.0			
CHEMBL59843		WBXPDJSOTKVWSJ-UHFFFAOYSA-N	Nc1nc2[nH]cc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1			0.0			3.4559
CHEMBL47405	ETANIDAZOLE	WCDWBPCFGJXFJZ-UHFFFAOYSA-N	O=C(Cn1ccnc1[N+](=O)[O-])NCCO	0.0	0.0				
CHEMBL276298		WCGUUGGRBIKTOS-UHFFFAOYSA-N	CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C	0.0	0.0		4.9031	5.6383	
		WCNCDVQMEQJFGH-UHFFFAOYSA-N	C=CC(C)(O)CCC1C(=C)CC(OC(C)=O)C2C(C)(C)CCCC12C	0.0	0.0				
CHEMBL39725		WDFKMLRRRCGAKS-UHFFFAOYSA-N	Oc1c(Cl)cc(Cl)c2cccnc12	1.0	0.0				
CHEMBL66953	PURPUROGALLIN	WDGFFVCWBZVLCE-UHFFFAOYSA-N	O=c1c(O)cccc2cc(O)c(O)c(O)c12	0.0	0.0				
CHEMBL234716	GLAZIOVIANIN A	WDHLJEOPUWGKKG-UHFFFAOYSA-N	COc1ccc(-c2coc3cc(O)ccc3c2=O)c(OC)c1O	0.0	0.0				
		WDJUZGPOPHTGOT-UHFFFAOYSA-N	CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O	0.0	0.0				
CHEMBL420	GUANABENZ	WDZVGELJXXEGPV-YIXHJXPBSA-N	N=C(N)N/N=C/c1c(Cl)cccc1Cl	0.0	0.0				
		WEDAPYPTXPNAJA-UHFFFAOYSA-N	CN(C)C1C(=O)C(C([NH])=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12		0.0				
CHEMBL1200714	CHLORMEZANONE	WEQAYVWKMWHEJO-UHFFFAOYSA-N	CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1	0.0	0.0				
CHEMBL447	SECOBARBITAL	WEXRUCMBJFQVBZ-UHFFFAOYSA-N	CCCC(C)C1(CC)C(=O)NC(=O)NC1=O	0.0	0.0				
CHEMBL7951		WFJIVOKAWHGMBH-UHFFFAOYSA-N	CCCCCCc1ccc(O)cc1O		0.0				
		WGHFZLWVTJTRML-UHFFFAOYSA-N	CC1=C2C(=COC(C)C2C)C(=O)C(C(=O)O)C1=O	1.0	0.0				
CHEMBL413529		WHQCHUCQKNIQEC-UHFFFAOYSA-N	CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1	1.0	0.0	1.0			
CHEMBL7568	QUINACRINE	WHTVZRBIWZFKQO-UHFFFAOYSA-N	CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	0.0	0.0	0.0			
CHEMBL414400		WIIZWVCIJKGZOK-UHFFFAOYSA-N	O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl	0.0	0.0				
CHEMBL411139		WINFHLHJTRGLCV-UHFFFAOYSA-N	NCCCCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCCN)C(=O)O	0.0					
CHEMBL524	METHOXAMINE	WJAJPNHVVFWKKL-UHFFFAOYSA-N	COc1ccc(OC)c(C(O)C(C)N)c1	0.0					
CHEMBL21462		WJCNZQLZVWNLKY-UHFFFAOYSA-N	c1ccc2[nH]c(-c3cscn3)nc2c1	0.0	0.0				
		WJHQHAFOOMOTBJ-UHFFFAOYSA-N	COC(=O)CC1C(C)(C)C(O)C2CC3=C4C=C(OC)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O	1.0					
CHEMBL417336		WJHZBTMHUNVIKC-UHFFFAOYSA-N	CCCCC(=O)Oc1ccccc1C(=O)O	0.0	0.0				
CHEMBL1438224	DIHYDROROBUSTIC ACID	WJMJXJYEGROEHH-UHFFFAOYSA-N	COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)CC4)cc1	0.0	0.0				
CHEMBL1308704		WJNRPILHGGKWCK-UHFFFAOYSA-N	CC(C)Nc1nc(Cl)nc(NC(C)C)n1		0.0				
		WJOHZNCJWYWUJD-UHFFFAOYSA-N	CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C		0.0				
CHEMBL1505	ALMOTRIPTAN	WKEMJKQOLOHJLZ-UHFFFAOYSA-N	CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12	0.0	0.0				
CHEMBL323533	EQUILIN	WKRLQDKEXYKHJB-UHFFFAOYSA-N	CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O	0.0	0.0				
CHEMBL36	PYRIMETHAMINE	WKSAUQYGYAYLPV-UHFFFAOYSA-N	CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1	0.0					
		WKWOJBUWWZTUQV-UHFFFAOYSA-N	C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2	0.0	0.0				
		WLOHNSSYAXHWNR-UHFFFAOYSA-N	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O		0.0				
CHEMBL297453	EPIGALOCATECHIN GALLATE	WMBWREPUVVBILR-UHFFFAOYSA-N	O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	1.0	1.0	0.0	5.1079		
		WMGWWFHPPNGBBT-CEUHLDMKSA-N	C=C1C(=O)OC2CC1C(OC(C)=O)CC(C)=CCCC(C)=CCCC2(C)O	0.0	0.0				
CHEMBL48538		WNCZPWWLBZOFJL-UHFFFAOYSA-N	CS(=O)(=O)CCCCN=C=S		0.0				
		WOFMFGQZHJDGCX-UHFFFAOYSA-N	CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl	1.0	1.0				
CHEMBL620	CLIDINIUM	WPUKUEMZZRVAKZ-UHFFFAOYSA-N	CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1	0.0	0.0				
CHEMBL493815		WPUZGNPQMIWOHE-UHFFFAOYSA-N	CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2cc(C(=O)O)ccc21	1.0	1.0				
		WQLVFSAGQJTQCK-UHFFFAOYSA-N	CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C	0.0	0.0				
		WROKSYFOSDWFHL-UHFFFAOYSA-N	CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(=O)C3(C)C2CCC2(C)C(C(=O)O)OC(=O)C4OC423)C1(C)C	0.0	0.0				
CHEMBL1486474	IRIGENIN, 7-BENZYL ETHER	WSKWDXWDFFVUKX-UHFFFAOYSA-N	COc1cc(-c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O)cc(O)c1OC	0.0	1.0				
CHEMBL52931		WSPOMRSOLSGNFJ-AUWJEWJLSA-N	CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21	0.0		0.0			
		WTDQOIVETOYZMZ-UHFFFAOYSA-N	CSCCC(NC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(N)CC(=O)O)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C([NH])=O	1.0		1.0			
CHEMBL459	METHYLDOPA	WTDRDQBEARUVNC-UHFFFAOYSA-N	NC(Cc1ccc(O)c(O)c1)C(=O)O	0.0	0.0				
		WTINJQXJTHUFRF-UHFFFAOYSA-N	CC1NC(=O)C2CCCN2C(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC1=O	1.0		0.0	5.0		
		WTOYNNBCKUYIKC-UHFFFAOYSA-N	C=C(C)C1CCC2=CC(=O)CC(C)C2(C)C1	0.0					
CHEMBL13097	BIOCHANIN A, DIMETHYL ETHER	WUADCCWRTIWANL-UHFFFAOYSA-N	COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1	0.0			4.9914		
CHEMBL273423		WUBBRNOQWQTFEX-UHFFFAOYSA-N	Nc1ccc(C(=O)O)c(O)c1	0.0	0.0				
CHEMBL520897	TRIADIMEFON	WURBVZBTWMNKQT-UHFFFAOYSA-N	CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1	0.0	0.0				
CHEMBL35	FUROSEMIDE	WVMBPWMAQDVZCM-UHFFFAOYSA-N	CNc1ccccc1C(=O)O	0.0					
CHEMBL1884974	METOLACHOR	WVQBLGZPHOPPFO-UHFFFAOYSA-N	CCc1cccc(C)c1N(C(=O)CCl)C(C)COC	0.0					
CHEMBL176045	FANCHININ	WVTKBKWTSCPRNU-UHFFFAOYSA-N	COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3	0.0					
		WVULKSPCQVQLCU-UHFFFAOYSA-N	CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	1.0	1.0	1.0			
CHEMBL1065	METHYSERGIDE	WVVSZNPYNCNODU-UHFFFAOYSA-N	CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1	0.0	0.0				
CHEMBL74505		WVWDHKIZBHIGJE-UHFFFAOYSA-N	COc1ccc2c(=O)cc(-c3ccccc3OC)oc2c1	0.0					
CHEMBL1355821	TEMEFOS	WWJZWCUNLNYYAU-UHFFFAOYSA-N	COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1		0.0				
CHEMBL308336		WWNNZCOKKKDOPX-UHFFFAOYSA-N	C[n+]1cccc(C(=O)[O-])c1		0.0				
		WWYNJERNGUHSAO-UHFFFAOYSA-N	C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC	0.0					
CHEMBL7185		WXFIGDLSSYIKKV-UHFFFAOYSA-N	CC(N)C(O)c1cccc(O)c1	0.0	0.0				
CHEMBL6505		WXNXCEHXYPACJF-UHFFFAOYSA-N	CC(=O)NC(CC(C)C)C(=O)O	0.0	0.0				
CHEMBL6293		WXNZTHHGJRFXKQ-UHFFFAOYSA-N	Oc1ccc(Cl)cc1	0.0					
CHEMBL8196		WXTMDXOMEHJXQO-UHFFFAOYSA-N	O=C(O)c1cc(O)ccc1O	0.0					
CHEMBL432838		WXURHACBFYSXBI-UHFFFAOYSA-N	CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	0.0					
		WXWMQJJIGHVFFH-UHFFFAOYSA-N	CC(C)NCC(O)COc1ccc(CC([NH])=O)cc1	0.0	0.0	0.0			
CHEMBL86715	PROCYCLIDINE	WYDUSKDSKCASEF-UHFFFAOYSA-N	OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1	0.0					
CHEMBL308262		WYEPBHZLDUPIOD-UHFFFAOYSA-N	CC(=O)CC(=O)CCC(=O)O	0.0	0.0				
		WYJAPUKIYAZSEM-UHFFFAOYSA-N	CCC12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)C32	0.0					
		WYLAGUMJNYCTEG-UHFFFAOYSA-N	CC(C)c1ccc2c(c1)CCC1(C)C(C)(C([NH])=O)CCCC21C	0.0					
CHEMBL762	OXYMETAZOLINE	WYWIFABBXFUGLM-UHFFFAOYSA-N	Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1	0.0					
		WZAUFGYINZYCKH-UHFFFAOYSA-N	Cc1c(O)c(O)cc2c1CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C	0.0	1.0				
		WZHJKEUHNJHDLS-UHFFFAOYSA-N	CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21		0.0				
		WZPBZJONDBGPKJ-IUXPMGMMSA-N	CC1C(NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O	0.0	0.0		3.0		
CHEMBL351186		WZUVPPKBWHMQCE-UHFFFAOYSA-N	Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2	0.0	0.0				
		XACKNLSZYYIACO-UHFFFAOYSA-N	CCc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O	0.0					
CHEMBL1365231		XBEFQTHUADKZEH-UHFFFAOYSA-N	CC(=O)OC(C)(C)C1Cc2cc3ccc(=O)oc3cc2O1	0.0	0.0				
CHEMBL559337	7-DESHYDROXYPYROGALLIN-4-CARBOXYLIC ACID	XCSLJQFPTAZKDV-UHFFFAOYSA-N	O=C(O)c1cc(=O)c(O)c2c(O)c(O)ccc2c1		0.0				
CHEMBL273216		XDDAORKBJWWYJS-UHFFFAOYSA-N	O=C(O)CNCP(=O)(O)O		0.0				
CHEMBL55	PENTAMIDINE	XDRYMKDFEDOLFX-UHFFFAOYSA-N	N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1	0.0					
CHEMBL461101	ELTROMBOPAG	XDXWLKQMMKQXPV-QYQHSDTDSA-N	CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O		0.0	1.0			
		XDYGCIOWNPNVIH-UHFFFAOYSA-N	CC1=CC(=O)C2C(C)(C)CCCC2(C)C1(O)CCc1ccoc1	1.0	0.0				
CHEMBL465018	BENDIOCARB	XEGGRYVFLWGFHI-UHFFFAOYSA-N	CNC(=O)Oc1cccc2c1OC(C)(C)O2	0.0	0.0				
		XFSBVAOIAHNAPC-UHFFFAOYSA-N	CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14	0.0	0.0		4.0		
		XGMPVBXKDAHORN-UHFFFAOYSA-N	CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	0.0					
CHEMBL224745		XGVJWXAYKUHDOO-UHFFFAOYSA-N	OC1C=C2CCN3Cc4cc5c(cc4C(C1O)C23)OCO5	0.0	0.0				
CHEMBL224854		XGWFJBFNAQHLEF-UHFFFAOYSA-N	O=C(O)c1c2ccccc2cc2ccccc12	0.0	0.0				
CHEMBL266281		XHBZOAYMBBUURD-UHFFFAOYSA-N	COc1ccc(CC(=O)c2ccc(O)cc2O)cc1		0.0				
CHEMBL50	QUERCETIN	XHEFDIBZLJXQHF-UHFFFAOYSA-N	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12	0.0					
		XIIAYQZJNBULGD-UHFFFAOYSA-N	CC(C)CCCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C	0.0					
CHEMBL279034		XIURVHNZVLADCM-UHFFFAOYSA-N	CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1		0.0				
CHEMBL7568	QUINACRINE	XJGFWWJLMVZSIG-UHFFFAOYSA-N	Nc1c2ccccc2nc2ccccc12	0.0	0.0				
CHEMBL158124		XJHDMGJURBVLLE-UHFFFAOYSA-N	CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O		0.0				
CHEMBL497507		XJKZZVPYOOIMPE-UHFFFAOYSA-N	COC(=O)C(C)c1ccc(C(=O)c2cccs2)cc1	0.0	0.0				
CHEMBL439717		XJLSEXAGTJCILF-UHFFFAOYSA-N	O=C(O)C1CCCNC1	0.0					
CHEMBL1404	RANOLAZINE	XKLMZUWKNUAPSZ-UHFFFAOYSA-N	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	0.0	0.0	0.0			
CHEMBL6665		XLEYFDVVXLMULC-UHFFFAOYSA-N	CC(=O)c1c(O)cc(O)cc1O	0.0	0.0				
CHEMBL47506		XLFWDASMENKTKL-NTMALXAHSA-N	CCOC(=O)/N=c1/c[n+](N2CCOCC2)[n-]o1	0.0	0.0				
CHEMBL440	THIAMYLAL	XLOMZPUITCYLMJ-UHFFFAOYSA-N	C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O	0.0					
CHEMBL563221	PYRETHRUM	XLOPRKKSAJMMEW-UHFFFAOYSA-N	CC(C)=CC1C(C(=O)O)C1(C)C	0.0	0.0				
